Country,Status,Life_expectancy,Diabetes_prevalence(%),Vaccination_rate(per million people)
Benin,Developing,56.5,2.0,4381.0303
Benin,Developing,56.5,1.1,4381.0303
Benin,Developing,56.1,2.0,4381.0303
Benin,Developing,56.1,1.1,4381.0303
Benin,Developing,55.8,2.0,4381.0303
Benin,Developing,55.8,1.1,4381.0303
Benin,Developing,55.6,2.0,4381.0303
Benin,Developing,55.6,1.1,4381.0303
Benin,Developing,55.5,2.0,4381.0303
Benin,Developing,55.5,1.1,4381.0303
Benin,Developing,55.4,2.0,4381.0303
Benin,Developing,55.4,1.1,4381.0303
Bhutan,Developing,69.8,5.7,117350.82
Bhutan,Developing,69.8,10.4,117350.82
Bhutan,Developing,69.4,5.7,117350.82
Bhutan,Developing,69.4,10.4,117350.82
Bhutan,Developing,69.1,5.7,117350.82
Bhutan,Developing,69.1,10.4,117350.82
Bhutan,Developing,68.7,5.7,117350.82
Bhutan,Developing,68.7,10.4,117350.82
Bhutan,Developing,68.3,5.7,117350.82
Bhutan,Developing,68.3,10.4,117350.82
Bhutan,Developing,67.9,5.7,117350.82
Bhutan,Developing,67.9,10.4,117350.82
Bhutan,Developing,67.4,5.7,117350.82
Bhutan,Developing,67.4,10.4,117350.82
Bhutan,Developing,67.0,5.7,117350.82
Bhutan,Developing,67.0,10.4,117350.82
Bhutan,Developing,66.5,5.7,117350.82
Bhutan,Developing,66.5,10.4,117350.82
Bhutan,Developing,65.8,5.7,117350.82
Bhutan,Developing,65.8,10.4,117350.82
Bhutan,Developing,65.0,5.7,117350.82
Bhutan,Developing,65.0,10.4,117350.82
Bhutan,Developing,64.2,5.7,117350.82
Bhutan,Developing,64.2,10.4,117350.82
Bhutan,Developing,63.3,5.7,117350.82
Bhutan,Developing,63.3,10.4,117350.82
Bhutan,Developing,62.5,5.7,117350.82
Bhutan,Developing,62.5,10.4,117350.82
Bhutan,Developing,61.7,5.7,117350.82
Bhutan,Developing,61.7,10.4,117350.82
Bhutan,Developing,62.0,5.7,117350.82
Bhutan,Developing,62.0,10.4,117350.82
Bosnia and Herzegovina,Developing,77.4,7.5,5381.6973
Bosnia and Herzegovina,Developing,77.4,9.1,5381.6973
Bosnia and Herzegovina,Developing,77.2,7.5,5381.6973
Bosnia and Herzegovina,Developing,77.2,9.1,5381.6973
Bosnia and Herzegovina,Developing,77.0,7.5,5381.6973
Bosnia and Herzegovina,Developing,77.0,9.1,5381.6973
Bosnia and Herzegovina,Developing,76.8,7.5,5381.6973
Bosnia and Herzegovina,Developing,76.8,9.1,5381.6973
Bosnia and Herzegovina,Developing,76.9,7.5,5381.6973
Bosnia and Herzegovina,Developing,76.9,9.1,5381.6973
Bosnia and Herzegovina,Developing,76.4,7.5,5381.6973
Bosnia and Herzegovina,Developing,76.4,9.1,5381.6973
Bosnia and Herzegovina,Developing,76.1,7.5,5381.6973
Bosnia and Herzegovina,Developing,76.1,9.1,5381.6973
Bosnia and Herzegovina,Developing,76.0,7.5,5381.6973
Bosnia and Herzegovina,Developing,76.0,9.1,5381.6973
Bosnia and Herzegovina,Developing,75.4,7.5,5381.6973
Bosnia and Herzegovina,Developing,75.4,9.1,5381.6973
Bosnia and Herzegovina,Developing,75.7,7.5,5381.6973
Bosnia and Herzegovina,Developing,75.7,9.1,5381.6973
Bosnia and Herzegovina,Developing,75.0,7.5,5381.6973
Bosnia and Herzegovina,Developing,75.0,9.1,5381.6973
Bosnia and Herzegovina,Developing,75.5,7.5,5381.6973
Bosnia and Herzegovina,Developing,75.5,9.1,5381.6973
Bosnia and Herzegovina,Developing,75.2,7.5,5381.6973
Bosnia and Herzegovina,Developing,75.2,9.1,5381.6973
Bosnia and Herzegovina,Developing,75.4,7.5,5381.6973
Bosnia and Herzegovina,Developing,75.4,9.1,5381.6973
Bosnia and Herzegovina,Developing,74.9,7.5,5381.6973
Bosnia and Herzegovina,Developing,74.9,9.1,5381.6973
Bosnia and Herzegovina,Developing,74.6,7.5,5381.6973
Bosnia and Herzegovina,Developing,74.6,9.1,5381.6973
Botswana,Developing,65.7,10.8,23259.986
Botswana,Developing,65.7,5.2,23259.986
Botswana,Developing,65.1,10.8,23259.986
Botswana,Developing,65.1,5.2,23259.986
Botswana,Developing,64.2,10.8,23259.986
Botswana,Developing,64.2,5.2,23259.986
Botswana,Developing,63.4,10.8,23259.986
Botswana,Developing,63.4,5.2,23259.986
Botswana,Developing,62.2,10.8,23259.986
Botswana,Developing,62.2,5.2,23259.986
Botswana,Developing,61.1,10.8,23259.986
Botswana,Developing,61.1,5.2,23259.986
Botswana,Developing,59.2,10.8,23259.986
Botswana,Developing,59.2,5.2,23259.986
Botswana,Developing,57.5,10.8,23259.986
Botswana,Developing,57.5,5.2,23259.986
Botswana,Developing,56.9,10.8,23259.986
Botswana,Developing,56.9,5.2,23259.986
Botswana,Developing,54.8,10.8,23259.986
Botswana,Developing,54.8,5.2,23259.986
Botswana,Developing,51.7,10.8,23259.986
Botswana,Developing,51.7,5.2,23259.986
Botswana,Developing,48.1,10.8,23259.986
Botswana,Developing,48.1,5.2,23259.986
Botswana,Developing,46.4,10.8,23259.986
Botswana,Developing,46.4,5.2,23259.986
Botswana,Developing,46.0,10.8,23259.986
Botswana,Developing,46.0,5.2,23259.986
Botswana,Developing,46.7,10.8,23259.986
Botswana,Developing,46.7,5.2,23259.986
Botswana,Developing,47.8,10.8,23259.986
Botswana,Developing,47.8,5.2,23259.986
Brazil,Developing,75.0,10.1,9230.667
Brazil,Developing,75.0,8.8,9230.667
Brazil,Developing,74.8,10.1,9230.667
Brazil,Developing,74.8,8.8,9230.667
Brazil,Developing,74.7,10.1,9230.667
Brazil,Developing,74.7,8.8,9230.667
Brazil,Developing,74.5,10.1,9230.667
Brazil,Developing,74.5,8.8,9230.667
Brazil,Developing,74.1,10.1,9230.667
Brazil,Developing,74.1,8.8,9230.667
Brazil,Developing,73.8,10.1,9230.667
Brazil,Developing,73.8,8.8,9230.667
Brazil,Developing,73.6,10.1,9230.667
Brazil,Developing,73.6,8.8,9230.667
Brazil,Developing,73.4,10.1,9230.667
Brazil,Developing,73.4,8.8,9230.667
Brazil,Developing,73.3,10.1,9230.667
Brazil,Developing,73.3,8.8,9230.667
Brazil,Developing,73.0,10.1,9230.667
Brazil,Developing,73.0,8.8,9230.667
Brazil,Developing,72.7,10.1,9230.667
Brazil,Developing,72.7,8.8,9230.667
Brazil,Developing,72.0,10.1,9230.667
Brazil,Developing,72.0,8.8,9230.667
Brazil,Developing,71.8,10.1,9230.667
Brazil,Developing,71.8,8.8,9230.667
Brazil,Developing,71.4,10.1,9230.667
Brazil,Developing,71.4,8.8,9230.667
Brazil,Developing,71.0,10.1,9230.667
Brazil,Developing,71.0,8.8,9230.667
Brazil,Developing,75.0,10.1,9230.667
Brazil,Developing,75.0,8.8,9230.667
Bulgaria,Developed,74.5,6.7,3961.2004
Bulgaria,Developed,74.5,7.4,3961.2004
Bulgaria,Developed,74.3,6.7,3961.2004
Bulgaria,Developed,74.3,7.4,3961.2004
Bulgaria,Developed,74.1,6.7,3961.2004
Bulgaria,Developed,74.1,7.4,3961.2004
Bulgaria,Developed,73.9,6.7,3961.2004
Bulgaria,Developed,73.9,7.4,3961.2004
Bulgaria,Developed,73.7,6.7,3961.2004
Bulgaria,Developed,73.7,7.4,3961.2004
Bulgaria,Developed,73.4,6.7,3961.2004
Bulgaria,Developed,73.4,7.4,3961.2004
Bulgaria,Developed,73.2,6.7,3961.2004
Bulgaria,Developed,73.2,7.4,3961.2004
Bulgaria,Developed,72.9,6.7,3961.2004
Bulgaria,Developed,72.9,7.4,3961.2004
Bulgaria,Developed,72.6,6.7,3961.2004
Bulgaria,Developed,72.6,7.4,3961.2004
Bulgaria,Developed,72.2,6.7,3961.2004
Bulgaria,Developed,72.2,7.4,3961.2004
Bulgaria,Developed,72.1,6.7,3961.2004
Bulgaria,Developed,72.1,7.4,3961.2004
Bulgaria,Developed,72.2,6.7,3961.2004
Bulgaria,Developed,72.2,7.4,3961.2004
Bulgaria,Developed,72.0,6.7,3961.2004
Bulgaria,Developed,72.0,7.4,3961.2004
Bulgaria,Developed,71.8,6.7,3961.2004
Bulgaria,Developed,71.8,7.4,3961.2004
Bulgaria,Developed,71.6,6.7,3961.2004
Bulgaria,Developed,71.6,7.4,3961.2004
Bulgaria,Developed,71.1,6.7,3961.2004
Bulgaria,Developed,71.1,7.4,3961.2004
Burkina Faso,Developing,59.9,3.0,1754.1495
Burkina Faso,Developing,59.9,2.1,1754.1495
Burkina Faso,Developing,59.3,3.0,1754.1495
Burkina Faso,Developing,59.3,2.1,1754.1495
Burkina Faso,Developing,59.0,3.0,1754.1495
Burkina Faso,Developing,59.0,2.1,1754.1495
Burkina Faso,Developing,58.6,3.0,1754.1495
Burkina Faso,Developing,58.6,2.1,1754.1495
Burkina Faso,Developing,58.1,3.0,1754.1495
Burkina Faso,Developing,58.1,2.1,1754.1495
Burkina Faso,Developing,57.5,3.0,1754.1495
Burkina Faso,Developing,57.5,2.1,1754.1495
Burkina Faso,Developing,56.9,3.0,1754.1495
Burkina Faso,Developing,56.9,2.1,1754.1495
Burkina Faso,Developing,56.1,3.0,1754.1495
Burkina Faso,Developing,56.1,2.1,1754.1495
Burkina Faso,Developing,55.3,3.0,1754.1495
Burkina Faso,Developing,55.3,2.1,1754.1495
Burkina Faso,Developing,54.3,3.0,1754.1495
Burkina Faso,Developing,54.3,2.1,1754.1495
Burkina Faso,Developing,53.3,3.0,1754.1495
Burkina Faso,Developing,53.3,2.1,1754.1495
Burkina Faso,Developing,52.4,3.0,1754.1495
Burkina Faso,Developing,52.4,2.1,1754.1495
Burkina Faso,Developing,51.6,3.0,1754.1495
Burkina Faso,Developing,51.6,2.1,1754.1495
Burkina Faso,Developing,51.0,3.0,1754.1495
Burkina Faso,Developing,51.0,2.1,1754.1495
Burkina Faso,Developing,56.0,3.0,1754.1495
Burkina Faso,Developing,56.0,2.1,1754.1495
Burkina Faso,Developing,51.0,3.0,1754.1495
Burkina Faso,Developing,51.0,2.1,1754.1495
Burundi,Developing,59.6,2.7,30.80113
Burundi,Developing,59.6,6.5,30.80113
Burundi,Developing,59.1,2.7,30.80113
Burundi,Developing,59.1,6.5,30.80113
Burundi,Developing,58.6,2.7,30.80113
Burundi,Developing,58.6,6.5,30.80113
Burundi,Developing,58.0,2.7,30.80113
Burundi,Developing,58.0,6.5,30.80113
Burundi,Developing,57.4,2.7,30.80113
Burundi,Developing,57.4,6.5,30.80113
Burundi,Developing,56.8,2.7,30.80113
Burundi,Developing,56.8,6.5,30.80113
Burundi,Developing,56.2,2.7,30.80113
Burundi,Developing,56.2,6.5,30.80113
Burundi,Developing,55.3,2.7,30.80113
Burundi,Developing,55.3,6.5,30.80113
Burundi,Developing,54.8,2.7,30.80113
Burundi,Developing,54.8,6.5,30.80113
Burundi,Developing,54.1,2.7,30.80113
Burundi,Developing,54.1,6.5,30.80113
Burundi,Developing,53.4,2.7,30.80113
Burundi,Developing,53.4,6.5,30.80113
Burundi,Developing,52.6,2.7,30.80113
Burundi,Developing,52.6,6.5,30.80113
Burundi,Developing,51.9,2.7,30.80113
Burundi,Developing,51.9,6.5,30.80113
Burundi,Developing,51.5,2.7,30.80113
Burundi,Developing,51.5,6.5,30.80113
Burundi,Developing,51.3,2.7,30.80113
Burundi,Developing,51.3,6.5,30.80113
Burundi,Developing,58.0,2.7,30.80113
Burundi,Developing,58.0,6.5,30.80113
Cambodia,Developing,68.7,2.9,34498.47
Cambodia,Developing,68.7,7.3,34498.47
Cambodia,Developing,68.3,2.9,34498.47
Cambodia,Developing,68.3,7.3,34498.47
Cambodia,Developing,67.8,2.9,34498.47
Cambodia,Developing,67.8,7.3,34498.47
Cambodia,Developing,67.4,2.9,34498.47
Cambodia,Developing,67.4,7.3,34498.47
Cambodia,Developing,67.0,2.9,34498.47
Cambodia,Developing,67.0,7.3,34498.47
Cambodia,Developing,66.6,2.9,34498.47
Cambodia,Developing,66.6,7.3,34498.47
Cambodia,Developing,66.1,2.9,34498.47
Cambodia,Developing,66.1,7.3,34498.47
Cambodia,Developing,65.6,2.9,34498.47
Cambodia,Developing,65.6,7.3,34498.47
Cambodia,Developing,65.0,2.9,34498.47
Cambodia,Developing,65.0,7.3,34498.47
Cambodia,Developing,64.1,2.9,34498.47
Cambodia,Developing,64.1,7.3,34498.47
Cambodia,Developing,62.9,2.9,34498.47
Cambodia,Developing,62.9,7.3,34498.47
Cambodia,Developing,61.5,2.9,34498.47
Cambodia,Developing,61.5,7.3,34498.47
Cambodia,Developing,63.0,2.9,34498.47
Cambodia,Developing,63.0,7.3,34498.47
Cambodia,Developing,59.3,2.9,34498.47
Cambodia,Developing,59.3,7.3,34498.47
Cambodia,Developing,58.5,2.9,34498.47
Cambodia,Developing,58.5,7.3,34498.47
Cambodia,Developing,57.7,2.9,34498.47
Cambodia,Developing,57.7,7.3,34498.47
Cameroon,Developing,57.3,0.0,8403.769
Cameroon,Developing,57.3,6.1,8403.769
Cameroon,Developing,57.3,5.5,8403.769
Cameroon,Developing,56.7,0.0,8403.769
Cameroon,Developing,56.7,6.1,8403.769
Cameroon,Developing,56.7,5.5,8403.769
Cameroon,Developing,56.4,0.0,8403.769
Cameroon,Developing,56.4,6.1,8403.769
Cameroon,Developing,56.4,5.5,8403.769
Cameroon,Developing,55.9,0.0,8403.769
Cameroon,Developing,55.9,6.1,8403.769
Cameroon,Developing,55.9,5.5,8403.769
Cameroon,Developing,55.6,0.0,8403.769
Cameroon,Developing,55.6,6.1,8403.769
Cameroon,Developing,55.6,5.5,8403.769
Cameroon,Developing,55.3,0.0,8403.769
Cameroon,Developing,55.3,6.1,8403.769
Cameroon,Developing,55.3,5.5,8403.769
Cameroon,Developing,54.8,0.0,8403.769
Cameroon,Developing,54.8,6.1,8403.769
Cameroon,Developing,54.8,5.5,8403.769
Cameroon,Developing,54.2,0.0,8403.769
Cameroon,Developing,54.2,6.1,8403.769
Cameroon,Developing,54.2,5.5,8403.769
Cameroon,Developing,53.6,0.0,8403.769
Cameroon,Developing,53.6,6.1,8403.769
Cameroon,Developing,53.6,5.5,8403.769
Cameroon,Developing,53.3,0.0,8403.769
Cameroon,Developing,53.3,6.1,8403.769
Cameroon,Developing,53.3,5.5,8403.769
Cameroon,Developing,52.8,0.0,8403.769
Cameroon,Developing,52.8,6.1,8403.769
Cameroon,Developing,52.8,5.5,8403.769
Cameroon,Developing,52.1,0.0,8403.769
Cameroon,Developing,52.1,6.1,8403.769
Cameroon,Developing,52.1,5.5,8403.769
Cameroon,Developing,51.8,0.0,8403.769
Cameroon,Developing,51.8,6.1,8403.769
Cameroon,Developing,51.8,5.5,8403.769
Cameroon,Developing,51.6,0.0,8403.769
Cameroon,Developing,51.6,6.1,8403.769
Cameroon,Developing,51.6,5.5,8403.769
Cameroon,Developing,51.5,0.0,8403.769
Cameroon,Developing,51.5,6.1,8403.769
Cameroon,Developing,51.5,5.5,8403.769
Cameroon,Developing,51.4,0.0,8403.769
Cameroon,Developing,51.4,6.1,8403.769
Cameroon,Developing,51.4,5.5,8403.769
Canada,Developing,82.2,8.4,14060.815
Canada,Developing,82.2,7.7,14060.815
Canada,Developing,82.0,8.4,14060.815
Canada,Developing,82.0,7.7,14060.815
Canada,Developing,81.8,8.4,14060.815
Canada,Developing,81.8,7.7,14060.815
Canada,Developing,81.6,8.4,14060.815
Canada,Developing,81.6,7.7,14060.815
Canada,Developing,81.5,8.4,14060.815
Canada,Developing,81.5,7.7,14060.815
Canada,Developing,81.2,8.4,14060.815
Canada,Developing,81.2,7.7,14060.815
Canada,Developing,81.0,8.4,14060.815
Canada,Developing,81.0,7.7,14060.815
Canada,Developing,87.0,8.4,14060.815
Canada,Developing,87.0,7.7,14060.815
Canada,Developing,85.0,8.4,14060.815
Canada,Developing,85.0,7.7,14060.815
Canada,Developing,85.0,8.4,14060.815
Canada,Developing,85.0,7.7,14060.815
Canada,Developing,81.0,8.4,14060.815
Canada,Developing,81.0,7.7,14060.815
Canada,Developing,80.0,8.4,14060.815
Canada,Developing,80.0,7.7,14060.815
Canada,Developing,79.7,8.4,14060.815
Canada,Developing,79.7,7.7,14060.815
Canada,Developing,79.5,8.4,14060.815
Canada,Developing,79.5,7.7,14060.815
Canada,Developing,79.4,8.4,14060.815
Canada,Developing,79.4,7.7,14060.815
Canada,Developing,79.1,8.4,14060.815
Canada,Developing,79.1,7.7,14060.815
Central African Republic,Developing,52.5,3.2,4995.9634
Central African Republic,Developing,52.5,5.8,4995.9634
Central African Republic,Developing,58.0,3.2,4995.9634
Central African Republic,Developing,58.0,5.8,4995.9634
Central African Republic,Developing,49.9,3.2,4995.9634
Central African Republic,Developing,49.9,5.8,4995.9634
Central African Republic,Developing,53.0,3.2,4995.9634
Central African Republic,Developing,53.0,5.8,4995.9634
Central African Republic,Developing,49.8,3.2,4995.9634
Central African Republic,Developing,49.8,5.8,4995.9634
Central African Republic,Developing,49.2,3.2,4995.9634
Central African Republic,Developing,49.2,5.8,4995.9634
Central African Republic,Developing,48.6,3.2,4995.9634
Central African Republic,Developing,48.6,5.8,4995.9634
Central African Republic,Developing,47.6,3.2,4995.9634
Central African Republic,Developing,47.6,5.8,4995.9634
Central African Republic,Developing,46.8,3.2,4995.9634
Central African Republic,Developing,46.8,5.8,4995.9634
Central African Republic,Developing,46.3,3.2,4995.9634
Central African Republic,Developing,46.3,5.8,4995.9634
Central African Republic,Developing,45.9,3.2,4995.9634
Central African Republic,Developing,45.9,5.8,4995.9634
Central African Republic,Developing,45.7,3.2,4995.9634
Central African Republic,Developing,45.7,5.8,4995.9634
Central African Republic,Developing,45.7,3.2,4995.9634
Central African Republic,Developing,45.7,5.8,4995.9634
Central African Republic,Developing,45.6,3.2,4995.9634
Central African Republic,Developing,45.6,5.8,4995.9634
Central African Republic,Developing,45.6,3.2,4995.9634
Central African Republic,Developing,45.6,5.8,4995.9634
Central African Republic,Developing,46.0,3.2,4995.9634
Central African Republic,Developing,46.0,5.8,4995.9634
Chad,Developing,53.1,3.9,8321.943
Chad,Developing,53.1,5.8,8321.943
Chad,Developing,52.6,3.9,8321.943
Chad,Developing,52.6,5.8,8321.943
Chad,Developing,52.2,3.9,8321.943
Chad,Developing,52.2,5.8,8321.943
Chad,Developing,51.8,3.9,8321.943
Chad,Developing,51.8,5.8,8321.943
Chad,Developing,51.6,3.9,8321.943
Chad,Developing,51.6,5.8,8321.943
Chad,Developing,51.2,3.9,8321.943
Chad,Developing,51.2,5.8,8321.943
Chad,Developing,57.0,3.9,8321.943
Chad,Developing,57.0,5.8,8321.943
Chad,Developing,49.6,3.9,8321.943
Chad,Developing,49.6,5.8,8321.943
Chad,Developing,49.4,3.9,8321.943
Chad,Developing,49.4,5.8,8321.943
Chad,Developing,48.5,3.9,8321.943
Chad,Developing,48.5,5.8,8321.943
Chad,Developing,48.6,3.9,8321.943
Chad,Developing,48.6,5.8,8321.943
Chad,Developing,48.5,3.9,8321.943
Chad,Developing,48.5,5.8,8321.943
Chad,Developing,48.4,3.9,8321.943
Chad,Developing,48.4,5.8,8321.943
Chad,Developing,48.1,3.9,8321.943
Chad,Developing,48.1,5.8,8321.943
Chad,Developing,48.0,3.9,8321.943
Chad,Developing,48.0,5.8,8321.943
Chad,Developing,47.6,3.9,8321.943
Chad,Developing,47.6,5.8,8321.943
Chile,Developing,85.0,9.5,15279.275
Chile,Developing,85.0,10.8,15279.275
Chile,Developing,83.0,9.5,15279.275
Chile,Developing,83.0,10.8,15279.275
Chile,Developing,81.0,9.5,15279.275
Chile,Developing,81.0,10.8,15279.275
Chile,Developing,79.9,9.5,15279.275
Chile,Developing,79.9,10.8,15279.275
Chile,Developing,79.8,9.5,15279.275
Chile,Developing,79.8,10.8,15279.275
Chile,Developing,79.1,9.5,15279.275
Chile,Developing,79.1,10.8,15279.275
Chile,Developing,79.3,9.5,15279.275
Chile,Developing,79.3,10.8,15279.275
Chile,Developing,79.6,9.5,15279.275
Chile,Developing,79.6,10.8,15279.275
Chile,Developing,78.9,9.5,15279.275
Chile,Developing,78.9,10.8,15279.275
Chile,Developing,78.9,9.5,15279.275
Chile,Developing,78.9,10.8,15279.275
Chile,Developing,78.4,9.5,15279.275
Chile,Developing,78.4,10.8,15279.275
Chile,Developing,78.0,9.5,15279.275
Chile,Developing,78.0,10.8,15279.275
Chile,Developing,77.9,9.5,15279.275
Chile,Developing,77.9,10.8,15279.275
Chile,Developing,77.8,9.5,15279.275
Chile,Developing,77.8,10.8,15279.275
Chile,Developing,77.3,9.5,15279.275
Chile,Developing,77.3,10.8,15279.275
Chile,Developing,77.3,9.5,15279.275
Chile,Developing,77.3,10.8,15279.275
China,Developing,76.1,8.8,15734.358
China,Developing,76.1,10.6,15734.358
China,Developing,75.8,8.8,15734.358
China,Developing,75.8,10.6,15734.358
China,Developing,75.6,8.8,15734.358
China,Developing,75.6,10.6,15734.358
China,Developing,75.4,8.8,15734.358
China,Developing,75.4,10.6,15734.358
China,Developing,75.2,8.8,15734.358
China,Developing,75.2,10.6,15734.358
China,Developing,75.0,8.8,15734.358
China,Developing,75.0,10.6,15734.358
China,Developing,74.9,8.8,15734.358
China,Developing,74.9,10.6,15734.358
China,Developing,74.5,8.8,15734.358
China,Developing,74.5,10.6,15734.358
China,Developing,74.4,8.8,15734.358
China,Developing,74.4,10.6,15734.358
China,Developing,74.2,8.8,15734.358
China,Developing,74.2,10.6,15734.358
China,Developing,73.9,8.8,15734.358
China,Developing,73.9,10.6,15734.358
China,Developing,73.5,8.8,15734.358
China,Developing,73.5,10.6,15734.358
China,Developing,73.1,8.8,15734.358
China,Developing,73.1,10.6,15734.358
China,Developing,72.7,8.8,15734.358
China,Developing,72.7,10.6,15734.358
China,Developing,72.2,8.8,15734.358
China,Developing,72.2,10.6,15734.358
China,Developing,71.7,8.8,15734.358
China,Developing,71.7,10.6,15734.358
Colombia,Developing,74.8,9.8,8010.86
Colombia,Developing,74.8,8.3,8010.86
Colombia,Developing,74.6,9.8,8010.86
Colombia,Developing,74.6,8.3,8010.86
Colombia,Developing,74.4,9.8,8010.86
Colombia,Developing,74.4,8.3,8010.86
Colombia,Developing,74.3,9.8,8010.86
Colombia,Developing,74.3,8.3,8010.86
Colombia,Developing,74.2,9.8,8010.86
Colombia,Developing,74.2,8.3,8010.86
Colombia,Developing,73.6,9.8,8010.86
Colombia,Developing,73.6,8.3,8010.86
Colombia,Developing,73.6,9.8,8010.86
Colombia,Developing,73.6,8.3,8010.86
Colombia,Developing,73.5,9.8,8010.86
Colombia,Developing,73.5,8.3,8010.86
Colombia,Developing,73.5,9.8,8010.86
Colombia,Developing,73.5,8.3,8010.86
Colombia,Developing,73.1,9.8,8010.86
Colombia,Developing,73.1,8.3,8010.86
Colombia,Developing,73.1,9.8,8010.86
Colombia,Developing,73.1,8.3,8010.86
Colombia,Developing,72.8,9.8,8010.86
Colombia,Developing,72.8,8.3,8010.86
Colombia,Developing,72.4,9.8,8010.86
Colombia,Developing,72.4,8.3,8010.86
Colombia,Developing,71.8,9.8,8010.86
Colombia,Developing,71.8,8.3,8010.86
Colombia,Developing,71.5,9.8,8010.86
Colombia,Developing,71.5,8.3,8010.86
Colombia,Developing,71.4,9.8,8010.86
Colombia,Developing,71.4,8.3,8010.86
Comoros,Developing,63.5,8.4,9252.984
Comoros,Developing,63.5,11.7,9252.984
Comoros,Developing,63.2,8.4,9252.984
Comoros,Developing,63.2,11.7,9252.984
Comoros,Developing,62.9,8.4,9252.984
Comoros,Developing,62.9,11.7,9252.984
Comoros,Developing,62.5,8.4,9252.984
Comoros,Developing,62.5,11.7,9252.984
Comoros,Developing,62.2,8.4,9252.984
Comoros,Developing,62.2,11.7,9252.984
Comoros,Developing,61.8,8.4,9252.984
Comoros,Developing,61.8,11.7,9252.984
Comoros,Developing,61.3,8.4,9252.984
Comoros,Developing,61.3,11.7,9252.984
Comoros,Developing,61.0,8.4,9252.984
Comoros,Developing,61.0,11.7,9252.984
Comoros,Developing,66.0,8.4,9252.984
Comoros,Developing,66.0,11.7,9252.984
Comoros,Developing,63.0,8.4,9252.984
Comoros,Developing,63.0,11.7,9252.984
